,Model,p,Iteration,Clients per Round,Loss,Accuracy,V-Measure,Homogeneity,Completeness,NMI,Kappa
202,k-means,0.0,20,30,8.279276,0.42576,0.398326369313792,0.4214537260296783,0.3776052086751688,0.39832636931379206,0.4014389302214362
203,k-means,0.0,20,40,8.279276,0.42576,0.398326369313792,0.4214537260296783,0.3776052086751688,0.39832636931379206,0.4014389302214362
204,k-means,0.0,20,50,8.279276,0.42576,0.398326369313792,0.4214537260296783,0.3776052086751688,0.39832636931379206,0.4014389302214362
205,k-means,0.0,20,60,8.279276,0.42576,0.398326369313792,0.4214537260296783,0.3776052086751688,0.39832636931379206,0.4014389302214362
206,k-means,0.0,20,70,8.279276,0.42576,0.398326369313792,0.4214537260296783,0.3776052086751688,0.39832636931379206,0.4014389302214362
207,k-means,0.0,20,80,8.279276,0.42576,0.398326369313792,0.4214537260296783,0.3776052086751688,0.39832636931379206,0.4014389302214362
208,k-means,0.0,20,90,8.279276,0.42576,0.398326369313792,0.4214537260296783,0.3776052086751688,0.39832636931379206,0.4014389302214362
209,k-means,0.0,20,100,8.279276,0.42576,0.398326369313792,0.4214537260296783,0.3776052086751688,0.39832636931379206,0.4014389302214362
210,k-means,0.0,21,10,8.279905,0.43556,0.40109787943366065,0.4238880139547855,0.3806333130347426,0.40109787943366065,0.4110924340434545
211,k-means,0.0,21,20,8.279905,0.43556,0.40109787943366065,0.4238880139547855,0.3806333130347426,0.40109787943366065,0.4110924340434545
212,k-means,0.0,21,30,8.279905,0.43556,0.40109787943366065,0.4238880139547855,0.3806333130347426,0.40109787943366065,0.4110924340434545
213,k-means,0.0,21,40,8.279905,0.43556,0.40109787943366065,0.4238880139547855,0.3806333130347426,0.40109787943366065,0.4110924340434545
214,k-means,0.0,21,50,8.279905,0.43556,0.40109787943366065,0.4238880139547855,0.3806333130347426,0.40109787943366065,0.4110924340434545
215,k-means,0.0,21,60,8.279905,0.43556,0.40109787943366065,0.4238880139547855,0.3806333130347426,0.40109787943366065,0.4110924340434545
216,k-means,0.0,21,70,8.279905,0.43556,0.40109787943366065,0.4238880139547855,0.3806333130347426,0.40109787943366065,0.4110924340434545
217,k-means,0.0,21,80,8.279905,0.43556,0.40109787943366065,0.4238880139547855,0.3806333130347426,0.40109787943366065,0.4110924340434545
218,k-means,0.0,21,90,8.279905,0.43556,0.40109787943366065,0.4238880139547855,0.3806333130347426,0.40109787943366065,0.4110924340434545
219,k-means,0.0,21,100,8.279905,0.43556,0.40109787943366065,0.4238880139547855,0.3806333130347426,0.40109787943366065,0.4110924340434545
220,k-means,0.0,22,10,8.2752905,0.43532,0.4019530985566718,0.42540898519646814,0.38094863394866985,0.40195309855667183,0.41181124036319416
221,k-means,0.0,22,20,8.2752905,0.43532,0.4019530985566718,0.42540898519646814,0.38094863394866985,0.40195309855667183,0.41181124036319416
222,k-means,0.0,22,30,8.2752905,0.43532,0.4019530985566718,0.42540898519646814,0.38094863394866985,0.40195309855667183,0.41181124036319416
223,k-means,0.0,22,40,8.2752905,0.43532,0.4019530985566718,0.42540898519646814,0.38094863394866985,0.40195309855667183,0.41181124036319416
224,k-means,0.0,22,50,8.2752905,0.43532,0.4019530985566718,0.42540898519646814,0.38094863394866985,0.40195309855667183,0.41181124036319416
225,k-means,0.0,22,60,8.2752905,0.43532,0.4019530985566718,0.42540898519646814,0.38094863394866985,0.40195309855667183,0.41181124036319416
226,k-means,0.0,22,70,8.2752905,0.43532,0.4019530985566718,0.42540898519646814,0.38094863394866985,0.40195309855667183,0.41181124036319416
227,k-means,0.0,22,80,8.2752905,0.43532,0.4019530985566718,0.42540898519646814,0.38094863394866985,0.40195309855667183,0.41181124036319416
228,k-means,0.0,22,90,8.2752905,0.43532,0.4019530985566718,0.42540898519646814,0.38094863394866985,0.40195309855667183,0.41181124036319416
229,k-means,0.0,22,100,8.2752905,0.43532,0.4019530985566718,0.42540898519646814,0.38094863394866985,0.40195309855667183,0.41181124036319416
230,k-means,0.0,23,10,8.288222,0.42416,0.4017295860843348,0.4244623935821163,0.3813079864684056,0.4017295860843348,0.4000163425112352
231,k-means,0.0,23,20,8.288222,0.42416,0.4017295860843348,0.4244623935821163,0.3813079864684056,0.4017295860843348,0.4000163425112352
232,k-means,0.0,23,30,8.288222,0.42416,0.4017295860843348,0.4244623935821163,0.3813079864684056,0.4017295860843348,0.4000163425112352
233,k-means,0.0,23,40,8.288222,0.42416,0.4017295860843348,0.4244623935821163,0.3813079864684056,0.4017295860843348,0.4000163425112352
234,k-means,0.0,23,50,8.288222,0.42416,0.4017295860843348,0.4244623935821163,0.3813079864684056,0.4017295860843348,0.4000163425112352
235,k-means,0.0,23,60,8.288222,0.42416,0.4017295860843348,0.4244623935821163,0.3813079864684056,0.4017295860843348,0.4000163425112352
236,k-means,0.0,23,70,8.288222,0.42416,0.4017295860843348,0.4244623935821163,0.3813079864684056,0.4017295860843348,0.4000163425112352
237,k-means,0.0,23,80,8.288222,0.42416,0.4017295860843348,0.4244623935821163,0.3813079864684056,0.4017295860843348,0.4000163425112352
238,k-means,0.0,23,90,8.288222,0.42416,0.4017295860843348,0.4244623935821163,0.3813079864684056,0.4017295860843348,0.4000163425112352
239,k-means,0.0,23,100,8.288222,0.42416,0.4017295860843348,0.4244623935821163,0.3813079864684056,0.4017295860843348,0.4000163425112352
240,k-means,0.0,24,10,8.267422,0.43094,0.3980041548869574,0.42138268633572507,0.3770833724992414,0.3980041548869574,0.40717211587523783
241,k-means,0.0,24,20,8.267422,0.43094,0.3980041548869574,0.42138268633572507,0.3770833724992414,0.3980041548869574,0.40717211587523783
242,k-means,0.0,24,30,8.267422,0.43094,0.3980041548869574,0.42138268633572507,0.3770833724992414,0.3980041548869574,0.40717211587523783
243,k-means,0.0,24,40,8.267422,0.43094,0.3980041548869574,0.42138268633572507,0.3770833724992414,0.3980041548869574,0.40717211587523783
244,k-means,0.0,24,50,8.267422,0.43094,0.3980041548869574,0.42138268633572507,0.3770833724992414,0.3980041548869574,0.40717211587523783
245,k-means,0.0,24,60,8.267422,0.43094,0.3980041548869574,0.42138268633572507,0.3770833724992414,0.3980041548869574,0.40717211587523783
246,k-means,0.0,24,70,8.267422,0.43094,0.3980041548869574,0.42138268633572507,0.3770833724992414,0.3980041548869574,0.40717211587523783
247,k-means,0.0,24,80,8.267422,0.43094,0.3980041548869574,0.42138268633572507,0.3770833724992414,0.3980041548869574,0.40717211587523783
248,k-means,0.0,24,90,8.267422,0.43094,0.3980041548869574,0.42138268633572507,0.3770833724992414,0.3980041548869574,0.40717211587523783
249,k-means,0.0,24,100,8.267422,0.43094,0.3980041548869574,0.42138268633572507,0.3770833724992414,0.3980041548869574,0.40717211587523783
250,k-means,0.0,25,10,8.271342,0.42678,0.3948188804274287,0.41773503124730227,0.3742862474092577,0.3948188804274287,0.40124939590762376
251,k-means,0.0,25,20,8.271342,0.42678,0.3948188804274287,0.41773503124730227,0.3742862474092577,0.3948188804274287,0.40124939590762376
252,k-means,0.0,25,30,8.271342,0.42678,0.3948188804274287,0.41773503124730227,0.3742862474092577,0.3948188804274287,0.40124939590762376
253,k-means,0.0,25,40,8.271342,0.42678,0.3948188804274287,0.41773503124730227,0.3742862474092577,0.3948188804274287,0.40124939590762376
254,k-means,0.0,25,50,8.271342,0.42678,0.3948188804274287,0.41773503124730227,0.3742862474092577,0.3948188804274287,0.40124939590762376
255,k-means,0.0,25,60,8.271342,0.42678,0.3948188804274287,0.41773503124730227,0.3742862474092577,0.3948188804274287,0.40124939590762376
256,k-means,0.0,25,70,8.271342,0.42678,0.3948188804274287,0.41773503124730227,0.3742862474092577,0.3948188804274287,0.40124939590762376
257,k-means,0.0,25,80,8.271342,0.42678,0.3948188804274287,0.41773503124730227,0.3742862474092577,0.3948188804274287,0.40124939590762376
258,k-means,0.0,25,90,8.271342,0.42678,0.3948188804274287,0.41773503124730227,0.3742862474092577,0.3948188804274287,0.40124939590762376
259,k-means,0.0,25,100,8.271342,0.42678,0.3948188804274287,0.41773503124730227,0.3742862474092577,0.3948188804274287,0.40124939590762376
260,k-means,0.0,26,10,8.282761,0.42406,0.3966392379689864,0.41932918121708196,0.3762787573893885,0.3966392379689865,0.3994841031053076
261,k-means,0.0,26,20,8.282761,0.42406,0.3966392379689864,0.41932918121708196,0.3762787573893885,0.3966392379689865,0.3994841031053076
262,k-means,0.0,26,30,8.282761,0.42406,0.3966392379689864,0.41932918121708196,0.3762787573893885,0.3966392379689865,0.3994841031053076
263,k-means,0.0,26,40,8.282761,0.42406,0.3966392379689864,0.41932918121708196,0.3762787573893885,0.3966392379689865,0.3994841031053076
264,k-means,0.0,26,50,8.282761,0.42406,0.3966392379689864,0.41932918121708196,0.3762787573893885,0.3966392379689865,0.3994841031053076
265,k-means,0.0,26,60,8.282761,0.42406,0.3966392379689864,0.41932918121708196,0.3762787573893885,0.3966392379689865,0.3994841031053076
266,k-means,0.0,26,70,8.282761,0.42406,0.3966392379689864,0.41932918121708196,0.3762787573893885,0.3966392379689865,0.3994841031053076
267,k-means,0.0,26,80,8.282761,0.42406,0.3966392379689864,0.41932918121708196,0.3762787573893885,0.3966392379689865,0.3994841031053076
268,k-means,0.0,26,90,8.282761,0.42406,0.3966392379689864,0.41932918121708196,0.3762787573893885,0.3966392379689865,0.3994841031053076
269,k-means,0.0,26,100,8.282761,0.42406,0.3966392379689864,0.41932918121708196,0.3762787573893885,0.3966392379689865,0.3994841031053076
270,k-means,0.0,27,10,8.280598,0.42536,0.3968662088699311,0.42017715117018845,0.376005839827114,0.39686620886993107,0.40024856403105535
271,k-means,0.0,27,20,8.280598,0.42536,0.3968662088699311,0.42017715117018845,0.376005839827114,0.39686620886993107,0.40024856403105535
272,k-means,0.0,27,30,8.280598,0.42536,0.3968662088699311,0.42017715117018845,0.376005839827114,0.39686620886993107,0.40024856403105535
273,k-means,0.0,27,40,8.280598,0.42536,0.3968662088699311,0.42017715117018845,0.376005839827114,0.39686620886993107,0.40024856403105535
274,k-means,0.0,27,50,8.280598,0.42536,0.3968662088699311,0.42017715117018845,0.376005839827114,0.39686620886993107,0.40024856403105535
275,k-means,0.0,27,60,8.280598,0.42536,0.3968662088699311,0.42017715117018845,0.376005839827114,0.39686620886993107,0.40024856403105535
276,k-means,0.0,27,70,8.280598,0.42536,0.3968662088699311,0.42017715117018845,0.376005839827114,0.39686620886993107,0.40024856403105535
277,k-means,0.0,27,80,8.280598,0.42536,0.3968662088699311,0.42017715117018845,0.376005839827114,0.39686620886993107,0.40024856403105535
278,k-means,0.0,27,90,8.280598,0.42536,0.3968662088699311,0.42017715117018845,0.376005839827114,0.39686620886993107,0.40024856403105535
279,k-means,0.0,27,100,8.280598,0.42536,0.3968662088699311,0.42017715117018845,0.376005839827114,0.39686620886993107,0.40024856403105535
280,k-means,0.0,28,10,8.277768,0.42852,0.3996685920617972,0.4228330756617846,0.3789103696141904,0.39966859206179717,0.40537956887270177
281,k-means,0.0,28,20,8.277768,0.42852,0.3996685920617972,0.4228330756617846,0.3789103696141904,0.39966859206179717,0.40537956887270177
282,k-means,0.0,28,30,8.277768,0.42852,0.3996685920617972,0.4228330756617846,0.3789103696141904,0.39966859206179717,0.40537956887270177
283,k-means,0.0,28,40,8.277768,0.42852,0.3996685920617972,0.4228330756617846,0.3789103696141904,0.39966859206179717,0.40537956887270177
284,k-means,0.0,28,50,8.277768,0.42852,0.3996685920617972,0.4228330756617846,0.3789103696141904,0.39966859206179717,0.40537956887270177
285,k-means,0.0,28,60,8.277768,0.42852,0.3996685920617972,0.4228330756617846,0.3789103696141904,0.39966859206179717,0.40537956887270177
286,k-means,0.0,28,70,8.277768,0.42852,0.3996685920617972,0.4228330756617846,0.3789103696141904,0.39966859206179717,0.40537956887270177
287,k-means,0.0,28,80,8.277768,0.42852,0.3996685920617972,0.4228330756617846,0.3789103696141904,0.39966859206179717,0.40537956887270177
288,k-means,0.0,28,90,8.277768,0.42852,0.3996685920617972,0.4228330756617846,0.3789103696141904,0.39966859206179717,0.40537956887270177
289,k-means,0.0,28,100,8.277768,0.42852,0.3996685920617972,0.4228330756617846,0.3789103696141904,0.39966859206179717,0.40537956887270177
290,k-means,0.0,29,10,8.286328,0.43054,0.3986117205649811,0.4215921394139537,0.37800706531481293,0.39861172056498106,0.40656272843403607
291,k-means,0.0,29,20,8.286328,0.43054,0.3986117205649811,0.4215921394139537,0.37800706531481293,0.39861172056498106,0.40656272843403607
292,k-means,0.0,29,30,8.286328,0.43054,0.3986117205649811,0.4215921394139537,0.37800706531481293,0.39861172056498106,0.40656272843403607
293,k-means,0.0,29,40,8.286328,0.43054,0.3986117205649811,0.4215921394139537,0.37800706531481293,0.39861172056498106,0.40656272843403607
294,k-means,0.0,29,50,8.286328,0.43054,0.3986117205649811,0.4215921394139537,0.37800706531481293,0.39861172056498106,0.40656272843403607
295,k-means,0.0,29,60,8.286328,0.43054,0.3986117205649811,0.4215921394139537,0.37800706531481293,0.39861172056498106,0.40656272843403607
296,k-means,0.0,29,70,8.286328,0.43054,0.3986117205649811,0.4215921394139537,0.37800706531481293,0.39861172056498106,0.40656272843403607
297,k-means,0.0,29,80,8.286328,0.43054,0.3986117205649811,0.4215921394139537,0.37800706531481293,0.39861172056498106,0.40656272843403607
298,k-means,0.0,29,90,8.286328,0.43054,0.3986117205649811,0.4215921394139537,0.37800706531481293,0.39861172056498106,0.40656272843403607
299,k-means,0.0,29,100,8.286328,0.43054,0.3986117205649811,0.4215921394139537,0.37800706531481293,0.39861172056498106,0.40656272843403607
300,k-means,0.0,30,10,8.282228,0.4395,0.4050262370393159,0.42868087351248063,0.3838456129499913,0.4050262370393159,0.41582133425490075
301,k-means,0.0,30,20,8.282228,0.4395,0.4050262370393159,0.42868087351248063,0.3838456129499913,0.4050262370393159,0.41582133425490075
302,k-means,0.0,30,30,8.282228,0.4395,0.4050262370393159,0.42868087351248063,0.3838456129499913,0.4050262370393159,0.41582133425490075
303,k-means,0.0,30,40,8.282228,0.4395,0.4050262370393159,0.42868087351248063,0.3838456129499913,0.4050262370393159,0.41582133425490075
304,k-means,0.0,30,50,8.282228,0.4395,0.4050262370393159,0.42868087351248063,0.3838456129499913,0.4050262370393159,0.41582133425490075
305,k-means,0.0,30,60,8.282228,0.4395,0.4050262370393159,0.42868087351248063,0.3838456129499913,0.4050262370393159,0.41582133425490075
306,k-means,0.0,30,70,8.282228,0.4395,0.4050262370393159,0.42868087351248063,0.3838456129499913,0.4050262370393159,0.41582133425490075
307,k-means,0.0,30,80,8.282228,0.4395,0.4050262370393159,0.42868087351248063,0.3838456129499913,0.4050262370393159,0.41582133425490075
308,k-means,0.0,30,90,8.282228,0.4395,0.4050262370393159,0.42868087351248063,0.3838456129499913,0.4050262370393159,0.41582133425490075
309,k-means,0.0,30,100,8.282228,0.4395,0.4050262370393159,0.42868087351248063,0.3838456129499913,0.4050262370393159,0.41582133425490075
310,k-means,0.0,31,10,8.278059,0.4281,0.39873773230904963,0.421571748333197,0.37825018579366315,0.3987377323090497,0.40371529673907747
311,k-means,0.0,31,20,8.278059,0.4281,0.39873773230904963,0.421571748333197,0.37825018579366315,0.3987377323090497,0.40371529673907747
312,k-means,0.0,31,30,8.278059,0.4281,0.39873773230904963,0.421571748333197,0.37825018579366315,0.3987377323090497,0.40371529673907747
313,k-means,0.0,31,40,8.278059,0.4281,0.39873773230904963,0.421571748333197,0.37825018579366315,0.3987377323090497,0.40371529673907747
314,k-means,0.0,31,50,8.278059,0.4281,0.39873773230904963,0.421571748333197,0.37825018579366315,0.3987377323090497,0.40371529673907747
315,k-means,0.0,31,60,8.278059,0.4281,0.39873773230904963,0.421571748333197,0.37825018579366315,0.3987377323090497,0.40371529673907747
316,k-means,0.0,31,70,8.278059,0.4281,0.39873773230904963,0.421571748333197,0.37825018579366315,0.3987377323090497,0.40371529673907747
317,k-means,0.0,31,80,8.278059,0.4281,0.39873773230904963,0.421571748333197,0.37825018579366315,0.3987377323090497,0.40371529673907747
318,k-means,0.0,31,90,8.278059,0.4281,0.39873773230904963,0.421571748333197,0.37825018579366315,0.3987377323090497,0.40371529673907747
319,k-means,0.0,31,100,8.278059,0.4281,0.39873773230904963,0.421571748333197,0.37825018579366315,0.3987377323090497,0.40371529673907747
320,k-means,0.0,32,10,8.270647,0.4272,0.3987497012343587,0.4218000575165164,0.3780880981521693,0.3987497012343587,0.4031069606533393
321,k-means,0.0,32,20,8.270647,0.4272,0.3987497012343587,0.4218000575165164,0.3780880981521693,0.3987497012343587,0.4031069606533393
322,k-means,0.0,32,30,8.270647,0.4272,0.3987497012343587,0.4218000575165164,0.3780880981521693,0.3987497012343587,0.4031069606533393
323,k-means,0.0,32,40,8.270647,0.4272,0.3987497012343587,0.4218000575165164,0.3780880981521693,0.3987497012343587,0.4031069606533393
324,k-means,0.0,32,50,8.270647,0.4272,0.3987497012343587,0.4218000575165164,0.3780880981521693,0.3987497012343587,0.4031069606533393
325,k-means,0.0,32,60,8.270647,0.4272,0.3987497012343587,0.4218000575165164,0.3780880981521693,0.3987497012343587,0.4031069606533393
326,k-means,0.0,32,70,8.270647,0.4272,0.3987497012343587,0.4218000575165164,0.3780880981521693,0.3987497012343587,0.4031069606533393
327,k-means,0.0,32,80,8.270647,0.4272,0.3987497012343587,0.4218000575165164,0.3780880981521693,0.3987497012343587,0.4031069606533393
328,k-means,0.0,32,90,8.270647,0.4272,0.3987497012343587,0.4218000575165164,0.3780880981521693,0.3987497012343587,0.4031069606533393
329,k-means,0.0,32,100,8.270647,0.4272,0.3987497012343587,0.4218000575165164,0.3780880981521693,0.3987497012343587,0.4031069606533393
330,k-means,0.0,33,10,8.276372,0.4284,0.39831174423472754,0.4216180644384157,0.3774471178567162,0.39831174423472754,0.4030172081797866
331,k-means,0.0,33,20,8.276372,0.4284,0.39831174423472754,0.4216180644384157,0.3774471178567162,0.39831174423472754,0.4030172081797866
